Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:28:59.746000,SAI,55,87.303,46.0,2.0,,,28.538,30.435,28.33,0 days 02:28:00.981000,0 days 02:28:31.416000,0 days 02:28:59.746000,318.0,314.0,313.0,325.0,False,HARD,27.0,True,Ferrari,0 days 02:27:32.443000,2023-09-03 14:28:33.488,1,3.0,False,,False,True
0 days 02:30:26.842000,SAI,55,87.096,47.0,2.0,,,28.583,30.233,28.28,0 days 02:29:28.329000,0 days 02:29:58.562000,0 days 02:30:26.842000,327.0,313.0,312.0,324.0,False,HARD,28.0,True,Ferrari,0 days 02:28:59.746000,2023-09-03 14:30:00.791,1,3.0,True,TRACK LIMITS AT TURN 5 LAP 47 ,False,True
0 days 02:31:53.642000,SAI,55,86.8,48.0,2.0,,,28.366,30.083,28.351,0 days 02:30:55.208000,0 days 02:31:25.291000,0 days 02:31:53.642000,311.0,310.0,311.0,325.0,False,HARD,29.0,True,Ferrari,0 days 02:30:26.842000,2023-09-03 14:31:27.887,1,3.0,False,,False,True
0 days 02:33:20.412000,SAI,55,86.77,49.0,2.0,,,28.303,30.127,28.34,0 days 02:32:21.945000,0 days 02:32:52.072000,0 days 02:33:20.412000,313.0,312.0,313.0,320.0,False,HARD,30.0,True,Ferrari,0 days 02:31:53.642000,2023-09-03 14:32:54.687,1,3.0,False,,False,True
0 days 02:34:47.188000,SAI,55,86.776,50.0,2.0,,,28.355,30.212,28.209,0 days 02:33:48.767000,0 days 02:34:18.979000,0 days 02:34:47.188000,310.0,311.0,312.0,336.0,False,HARD,31.0,True,Ferrari,0 days 02:33:20.412000,2023-09-03 14:34:21.457,1,3.0,False,,False,True
0 days 02:36:14.232000,SAI,55,87.044,51.0,2.0,,,28.18,30.383,28.481,0 days 02:35:15.368000,0 days 02:35:45.751000,0 days 02:36:14.232000,312.0,307.0,312.0,,False,HARD,32.0,True,Ferrari,0 days 02:34:47.188000,2023-09-03 14:35:48.233,1,3.0,False,,False,True
0 days 01:23:51.235000,RUS,63,89.339,1.0,1.0,,,,30.358,28.7,,0 days 01:23:22.569000,0 days 01:23:51.365000,317.0,311.0,306.0,286.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:22:21.726000,2023-09-03 13:23:22.771,1,5.0,False,,False,False
0 days 01:25:17.921000,RUS,63,86.686,2.0,1.0,,,28.274,29.786,28.626,0 days 01:24:19.498000,0 days 01:24:49.284000,0 days 01:25:17.910000,309.0,309.0,305.0,317.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:23:51.235000,2023-09-03 13:24:52.280,1,4.0,False,,False,True
0 days 01:26:44.097000,RUS,63,86.176,3.0,1.0,,,28.187,29.427,28.562,0 days 01:25:46.097000,0 days 01:26:15.524000,0 days 01:26:44.086000,318.0,313.0,306.0,305.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:25:17.921000,2023-09-03 13:26:18.966,1,4.0,False,,False,True
0 days 01:28:10.275000,RUS,63,86.178,4.0,1.0,,,28.205,29.617,28.356,0 days 01:27:12.291000,0 days 01:27:41.908000,0 days 01:28:10.264000,310.0,314.0,308.0,312.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:26:44.097000,2023-09-03 13:27:45.142,1,4.0,False,,False,True
0 days 01:29:36.524000,RUS,63,86.249,5.0,1.0,,,28.172,29.656,28.421,0 days 01:28:38.436000,0 days 01:29:08.092000,0 days 01:29:36.513000,308.0,314.0,308.0,333.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:28:10.275000,2023-09-03 13:29:11.320,1,4.0,False,,False,True
0 days 01:31:03.039000,RUS,63,86.515,6.0,1.0,,,28.302,29.707,28.506,0 days 01:30:04.815000,0 days 01:30:34.522000,0 days 01:31:03.028000,307.0,316.0,307.0,312.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:29:36.524000,2023-09-03 13:30:37.569,1,4.0,False,,False,True
0 days 01:32:29.554000,RUS,63,86.515,7.0,1.0,,,28.234,29.826,28.455,0 days 01:31:31.262000,0 days 01:32:01.088000,0 days 01:32:29.543000,306.0,312.0,308.0,319.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:31:03.039000,2023-09-03 13:32:04.084,1,4.0,False,,False,True
0 days 01:33:56.148000,RUS,63,86.594,8.0,1.0,,,28.119,29.915,28.56,0 days 01:32:57.662000,0 days 01:33:27.577000,0 days 01:33:56.137000,321.0,311.0,307.0,334.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:32:29.554000,2023-09-03 13:33:30.599,1,4.0,False,,False,True
0 days 01:35:22.858000,RUS,63,86.71,9.0,1.0,,,28.433,29.741,28.536,0 days 01:34:24.570000,0 days 01:34:54.311000,0 days 01:35:22.847000,306.0,311.0,307.0,304.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:33:56.148000,2023-09-03 13:34:57.193,1,4.0,False,,False,True
0 days 01:36:49.513000,RUS,63,86.655,10.0,1.0,,,28.267,29.753,28.635,0 days 01:35:51.114000,0 days 01:36:20.867000,0 days 01:36:49.502000,310.0,314.0,307.0,320.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:35:22.858000,2023-09-03 13:36:23.903,1,4.0,False,,False,True
0 days 01:38:16.699000,RUS,63,87.186,11.0,1.0,,,28.33,30.182,28.674,0 days 01:37:17.832000,0 days 01:37:48.014000,0 days 01:38:16.688000,313.0,311.0,307.0,330.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:36:49.513000,2023-09-03 13:37:50.558,1,4.0,False,,False,True
0 days 01:39:43.743000,RUS,63,87.044,12.0,1.0,,,28.31,30.143,28.591,0 days 01:38:44.998000,0 days 01:39:15.141000,0 days 01:39:43.732000,307.0,310.0,307.0,331.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:38:16.699000,2023-09-03 13:39:17.744,1,4.0,False,,False,True
0 days 01:41:10.705000,RUS,63,86.962,13.0,1.0,,,28.313,30.16,28.489,0 days 01:40:12.045000,0 days 01:40:42.205000,0 days 01:41:10.694000,306.0,308.0,307.0,330.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:39:43.743000,2023-09-03 13:40:44.788,1,4.0,False,,False,True
0 days 01:42:37.990000,RUS,63,87.285,14.0,1.0,,,28.618,30.244,28.423,0 days 01:41:39.312000,0 days 01:42:09.556000,0 days 01:42:37.979000,303.0,308.0,307.0,,False,MEDIUM,14.0,True,Mercedes,0 days 01:41:10.705000,2023-09-03 13:42:11.750,1,4.0,True,TRACK LIMITS AT TURN 2 LAP 14 ,False,True
0 days 01:44:04.995000,RUS,63,87.005,15.0,1.0,,,28.352,30.155,28.498,0 days 01:43:06.331000,0 days 01:43:36.486000,0 days 01:44:04.984000,309.0,311.0,306.0,316.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:42:37.990000,2023-09-03 13:43:39.035,1,4.0,False,,False,True
0 days 01:45:32.971000,RUS,63,87.976,16.0,1.0,,,28.483,30.822,28.671,0 days 01:44:33.467000,0 days 01:45:04.289000,0 days 01:45:32.960000,328.0,323.0,308.0,331.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:44:04.995000,2023-09-03 13:45:06.040,1,5.0,False,,False,True
0 days 01:47:00.026000,RUS,63,87.055,17.0,1.0,,,28.502,30.069,28.484,0 days 01:46:01.462000,0 days 01:46:31.531000,0 days 01:47:00.015000,325.0,328.0,308.0,313.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:45:32.971000,2023-09-03 13:46:34.016,1,5.0,False,,False,True
0 days 01:48:27.409000,RUS,63,87.383,18.0,1.0,,,28.386,30.34,28.657,0 days 01:47:28.401000,0 days 01:47:58.741000,0 days 01:48:27.398000,315.0,319.0,308.0,330.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:47:00.026000,2023-09-03 13:48:01.071,1,5.0,False,,False,True
0 days 01:49:59.294000,RUS,63,91.885,19.0,1.0,,0 days 01:49:55.551000,28.583,30.368,32.934,0 days 01:48:55.981000,0 days 01:49:26.349000,0 days 01:49:59.283000,313.0,310.0,,317.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:48:27.409000,2023-09-03 13:49:28.454,1,5.0,False,,False,False
0 days 01:51:44.604000,RUS,63,105.31,20.0,2.0,0 days 01:50:19.692000,,47.578,29.332,28.4,0 days 01:50:46.861000,0 days 01:51:16.193000,0 days 01:51:44.593000,316.0,319.0,300.0,283.0,False,HARD,4.0,False,Mercedes,0 days 01:49:59.294000,2023-09-03 13:51:00.339,1,10.0,False,,False,False
0 days 01:53:11.060000,RUS,63,86.456,21.0,2.0,,,28.308,29.601,28.547,0 days 01:52:12.901000,0 days 01:52:42.502000,0 days 01:53:11.049000,311.0,321.0,307.0,321.0,False,HARD,5.0,False,Mercedes,0 days 01:51:44.604000,2023-09-03 13:52:45.649,1,9.0,False,,False,True
0 days 01:54:37.775000,RUS,63,86.715,22.0,2.0,,,28.253,29.891,28.571,0 days 01:53:39.302000,0 days 01:54:09.193000,0 days 01:54:37.764000,313.0,311.0,308.0,316.0,False,HARD,6.0,False,Mercedes,0 days 01:53:11.060000,2023-09-03 13:54:12.105,1,8.0,False,,False,True
0 days 01:56:04.380000,RUS,63,86.605,23.0,2.0,,,28.145,29.888,28.572,0 days 01:55:05.909000,0 days 01:55:35.797000,0 days 01:56:04.369000,312.0,311.0,308.0,315.0,False,HARD,7.0,False,Mercedes,0 days 01:54:37.775000,2023-09-03 13:55:38.820,1,7.0,False,,False,True
0 days 01:57:31.051000,RUS,63,86.671,24.0,2.0,,,28.215,29.873,28.583,0 days 01:56:32.584000,0 days 01:57:02.457000,0 days 01:57:31.040000,309.0,312.0,308.0,,False,HARD,8.0,False,Mercedes,0 days 01:56:04.380000,2023-09-03 13:57:05.425,1,6.0,False,,False,True
0 days 01:58:57.371000,RUS,63,86.32,25.0,2.0,,,28.213,29.64,28.467,0 days 01:57:59.253000,0 days 01:58:28.893000,0 days 01:58:57.360000,310.0,312.0,307.0,312.0,False,HARD,9.0,False,Mercedes,0 days 01:57:31.051000,2023-09-03 13:58:32.096,1,6.0,False,,False,True
0 days 02:00:23.781000,RUS,63,86.41,26.0,2.0,,,28.264,29.755,28.391,0 days 01:59:25.624000,0 days 01:59:55.379000,0 days 02:00:23.770000,312.0,313.0,307.0,315.0,False,HARD,10.0,False,Mercedes,0 days 01:58:57.371000,2023-09-03 13:59:58.416,1,6.0,False,,False,True
0 days 02:01:49.965000,RUS,63,86.184,27.0,2.0,,,28.172,29.571,28.441,0 days 02:00:51.942000,0 days 02:01:21.513000,0 days 02:01:49.954000,314.0,316.0,307.0,316.0,False,HARD,11.0,False,Mercedes,0 days 02:00:23.781000,2023-09-03 14:01:24.826,1,6.0,False,,False,True
0 days 02:03:16.249000,RUS,63,86.284,28.0,2.0,,,28.272,29.674,28.338,0 days 02:02:18.226000,0 days 02:02:47.900000,0 days 02:03:16.238000,312.0,312.0,307.0,313.0,False,HARD,12.0,False,Mercedes,0 days 02:01:49.965000,2023-09-03 14:02:51.010,1,5.0,False,,False,True
0 days 02:04:42.389000,RUS,63,86.14,29.0,2.0,,,28.321,29.54,28.279,0 days 02:03:44.559000,0 days 02:04:14.099000,0 days 02:04:42.378000,314.0,314.0,307.0,317.0,True,HARD,13.0,False,Mercedes,0 days 02:03:16.249000,2023-09-03 14:04:17.294,1,5.0,False,,False,True
0 days 02:06:08.355000,RUS,63,85.966,30.0,2.0,,,28.299,29.436,28.231,0 days 02:05:10.677000,0 days 02:05:40.113000,0 days 02:06:08.344000,316.0,314.0,308.0,,True,HARD,14.0,False,Mercedes,0 days 02:04:42.389000,2023-09-03 14:05:43.434,1,5.0,False,,False,True
0 days 02:07:34.503000,RUS,63,86.148,31.0,2.0,,,28.212,29.697,28.239,0 days 02:06:36.556000,0 days 02:07:06.253000,0 days 02:07:34.492000,314.0,313.0,309.0,313.0,False,HARD,15.0,False,Mercedes,0 days 02:06:08.355000,2023-09-03 14:07:09.400,1,5.0,False,,False,True
0 days 02:09:00.562000,RUS,63,86.059,32.0,2.0,,,28.168,29.632,28.259,0 days 02:08:02.660000,0 days 02:08:32.292000,0 days 02:09:00.551000,311.0,311.0,309.0,314.0,False,HARD,16.0,False,Mercedes,0 days 02:07:34.503000,2023-09-03 14:08:35.548,1,5.0,False,,False,True
0 days 02:10:26.723000,RUS,63,86.161,33.0,2.0,,,28.213,29.716,28.232,0 days 02:09:28.764000,0 days 02:09:58.480000,0 days 02:10:26.712000,312.0,310.0,309.0,,False,HARD,17.0,False,Mercedes,0 days 02:09:00.562000,2023-09-03 14:10:01.607,1,5.0,False,,False,True
0 days 02:11:52.842000,RUS,63,86.119,34.0,2.0,,,28.165,29.718,28.236,0 days 02:10:54.877000,0 days 02:11:24.595000,0 days 02:11:52.831000,315.0,314.0,309.0,313.0,False,HARD,18.0,False,Mercedes,0 days 02:10:26.723000,2023-09-03 14:11:27.768,1,5.0,False,,False,True
0 days 02:13:19.031000,RUS,63,86.189,35.0,2.0,,,28.084,29.754,28.351,0 days 02:12:20.915000,0 days 02:12:50.669000,0 days 02:13:19.020000,313.0,312.0,308.0,311.0,False,HARD,19.0,False,Mercedes,0 days 02:11:52.842000,2023-09-03 14:12:53.887,1,5.0,False,,False,True
0 days 02:14:45.402000,RUS,63,86.371,36.0,2.0,,,28.235,29.902,28.234,0 days 02:13:47.255000,0 days 02:14:17.157000,0 days 02:14:45.391000,,312.0,308.0,314.0,False,HARD,20.0,False,Mercedes,0 days 02:13:19.031000,2023-09-03 14:14:20.076,1,5.0,False,,False,True
0 days 02:16:11.399000,RUS,63,85.997,37.0,2.0,,,28.056,29.721,28.22,0 days 02:15:13.447000,0 days 02:15:43.168000,0 days 02:16:11.388000,314.0,313.0,309.0,318.0,False,HARD,21.0,False,Mercedes,0 days 02:14:45.402000,2023-09-03 14:15:46.447,1,5.0,False,,False,True
0 days 02:17:37.246000,RUS,63,85.847,38.0,2.0,,,28.065,29.545,28.237,0 days 02:16:39.453000,0 days 02:17:08.998000,0 days 02:17:37.235000,315.0,313.0,309.0,319.0,True,HARD,22.0,False,Mercedes,0 days 02:16:11.399000,2023-09-03 14:17:12.444,1,5.0,False,,False,True
0 days 02:19:03.456000,RUS,63,86.21,39.0,2.0,,,28.155,29.808,28.247,0 days 02:18:05.390000,0 days 02:18:35.198000,0 days 02:19:03.445000,,311.0,309.0,,False,HARD,23.0,False,Mercedes,0 days 02:17:37.246000,2023-09-03 14:18:38.291,1,5.0,False,,False,True
0 days 02:20:29.700000,RUS,63,86.244,40.0,2.0,,,28.212,29.804,28.228,0 days 02:19:31.657000,0 days 02:20:01.461000,0 days 02:20:29.689000,316.0,313.0,309.0,,False,HARD,24.0,False,Mercedes,0 days 02:19:03.456000,2023-09-03 14:20:04.501,1,5.0,False,,False,True
0 days 02:21:56.314000,RUS,63,86.614,41.0,2.0,,,28.244,29.955,28.415,0 days 02:20:57.933000,0 days 02:21:27.888000,0 days 02:21:56.303000,315.0,313.0,309.0,318.0,False,HARD,25.0,False,Mercedes,0 days 02:20:29.700000,2023-09-03 14:21:30.745,1,5.0,False,,False,True
0 days 02:23:22.649000,RUS,63,86.335,42.0,2.0,,,28.23,29.751,28.354,0 days 02:22:24.533000,0 days 02:22:54.284000,0 days 02:23:22.638000,317.0,316.0,308.0,316.0,False,HARD,26.0,False,Mercedes,0 days 02:21:56.314000,2023-09-03 14:22:57.359,1,5.0,False,,False,True
0 days 02:24:49.075000,RUS,63,86.426,43.0,2.0,,,28.248,29.841,28.337,0 days 02:23:50.886000,0 days 02:24:20.727000,0 days 02:24:49.064000,313.0,313.0,309.0,313.0,False,HARD,27.0,False,Mercedes,0 days 02:23:22.649000,2023-09-03 14:24:23.694,1,5.0,False,,False,True
0 days 02:26:15.411000,RUS,63,86.336,44.0,2.0,,,28.274,29.817,28.245,0 days 02:25:17.338000,0 days 02:25:47.155000,0 days 02:26:15.400000,316.0,315.0,309.0,316.0,False,HARD,28.0,False,Mercedes,0 days 02:24:49.075000,2023-09-03 14:25:50.120,1,5.0,False,,False,True
0 days 02:27:41.805000,RUS,63,86.394,45.0,2.0,,,28.146,29.972,28.276,0 days 02:26:43.546000,0 days 02:27:13.518000,0 days 02:27:41.794000,317.0,315.0,309.0,317.0,False,HARD,29.0,False,Mercedes,0 days 02:26:15.411000,2023-09-03 14:27:16.456,1,5.0,False,,False,True
0 days 02:29:08.263000,RUS,63,86.458,46.0,2.0,,,28.181,29.94,28.337,0 days 02:28:09.975000,0 days 02:28:39.915000,0 days 02:29:08.252000,315.0,313.0,310.0,316.0,False,HARD,30.0,False,Mercedes,0 days 02:27:41.805000,2023-09-03 14:28:42.850,1,5.0,False,,False,True
0 days 02:30:34.903000,RUS,63,86.64,47.0,2.0,,,28.178,30.067,28.395,0 days 02:29:36.430000,0 days 02:30:06.497000,0 days 02:30:34.892000,316.0,315.0,310.0,317.0,False,HARD,31.0,False,Mercedes,0 days 02:29:08.263000,2023-09-03 14:30:09.308,1,5.0,False,,False,True
0 days 02:32:01.190000,RUS,63,86.287,48.0,2.0,,,28.13,29.77,28.387,0 days 02:31:03.022000,0 days 02:31:32.792000,0 days 02:32:01.179000,,314.0,310.0,,False,HARD,32.0,False,Mercedes,0 days 02:30:34.903000,2023-09-03 14:31:35.948,1,5.0,False,,False,True
0 days 02:33:27.565000,RUS,63,86.375,49.0,2.0,,,28.077,29.921,28.377,0 days 02:32:29.256000,0 days 02:32:59.177000,0 days 02:33:27.554000,,315.0,311.0,319.0,False,HARD,33.0,False,Mercedes,0 days 02:32:01.190000,2023-09-03 14:33:02.235,1,5.0,False,,False,True
0 days 02:34:54.439000,RUS,63,86.874,50.0,2.0,,,28.24,30.159,28.475,0 days 02:33:55.794000,0 days 02:34:25.953000,0 days 02:34:54.428000,313.0,313.0,311.0,315.0,False,HARD,34.0,False,Mercedes,0 days 02:33:27.565000,2023-09-03 14:34:28.610,1,5.0,False,,False,True
0 days 02:36:21.067000,RUS,63,86.628,51.0,2.0,,,28.119,29.918,28.591,0 days 02:35:22.547000,0 days 02:35:52.465000,0 days 02:36:21.056000,322.0,323.0,311.0,323.0,False,HARD,35.0,False,Mercedes,0 days 02:34:54.439000,2023-09-03 14:35:55.484,1,5.0,False,,False,True
0 days 01:23:56.707000,BOT,77,94.811,1.0,1.0,,,,32.732,29.685,,0 days 01:23:27.053000,0 days 01:23:56.850000,330.0,326.0,308.0,276.0,False,HARD,4.0,False,Alfa Romeo,0 days 01:22:21.726000,2023-09-03 13:23:22.771,1,15.0,False,,False,False
0 days 01:25:24.739000,BOT,77,88.032,2.0,1.0,,,28.453,30.353,29.226,0 days 01:24:25.148000,0 days 01:24:55.501000,0 days 01:25:24.727000,313.0,314.0,310.0,320.0,True,HARD,5.0,False,Alfa Romeo,0 days 01:23:56.707000,2023-09-03 13:24:57.752,1,14.0,False,,False,True
0 days 01:26:52.689000,BOT,77,87.95,3.0,1.0,,,28.475,30.099,29.376,0 days 01:25:53.202000,0 days 01:26:23.301000,0 days 01:26:52.677000,312.0,334.0,309.0,318.0,True,HARD,6.0,False,Alfa Romeo,0 days 01:25:24.739000,2023-09-03 13:26:25.784,1,14.0,False,,False,True
0 days 01:28:19.808000,BOT,77,87.119,4.0,1.0,,,28.114,30.047,28.958,0 days 01:27:20.791000,0 days 01:27:50.838000,0 days 01:28:19.796000,314.0,334.0,311.0,335.0,True,HARD,7.0,False,Alfa Romeo,0 days 01:26:52.689000,2023-09-03 13:27:53.734,1,14.0,False,,False,True
0 days 01:29:47.383000,BOT,77,87.575,5.0,1.0,,,28.257,30.336,28.982,0 days 01:28:48.053000,0 days 01:29:18.389000,0 days 01:29:47.371000,312.0,329.0,309.0,334.0,False,HARD,8.0,False,Alfa Romeo,0 days 01:28:19.808000,2023-09-03 13:29:20.853,1,14.0,False,,False,True
0 days 01:31:14.533000,BOT,77,87.15,6.0,1.0,,,28.133,30.012,29.005,0 days 01:30:15.504000,0 days 01:30:45.516000,0 days 01:31:14.521000,,330.0,309.0,331.0,False,HARD,9.0,False,Alfa Romeo,0 days 01:29:47.383000,2023-09-03 13:30:48.428,1,14.0,False,,False,True
0 days 01:32:41.893000,BOT,77,87.36,7.0,1.0,,,28.142,30.162,29.056,0 days 01:31:42.663000,0 days 01:32:12.825000,0 days 01:32:41.881000,314.0,330.0,309.0,329.0,False,HARD,10.0,False,Alfa Romeo,0 days 01:31:14.533000,2023-09-03 13:32:15.578,1,14.0,False,,False,True
0 days 01:34:09.120000,BOT,77,87.227,8.0,1.0,,,28.135,30.326,28.766,0 days 01:33:10.016000,0 days 01:33:40.342000,0 days 01:34:09.108000,311.0,321.0,309.0,334.0,False,HARD,11.0,False,Alfa Romeo,0 days 01:32:41.893000,2023-09-03 13:33:42.938,1,14.0,False,,False,True
0 days 01:35:36.385000,BOT,77,87.265,9.0,1.0,,,28.082,30.005,29.178,0 days 01:34:37.190000,0 days 01:35:07.195000,0 days 01:35:36.373000,314.0,331.0,308.0,333.0,False,HARD,12.0,False,Alfa Romeo,0 days 01:34:09.120000,2023-09-03 13:35:10.165,1,14.0,False,,False,True
0 days 01:37:04.248000,BOT,77,87.863,10.0,1.0,,,28.393,30.325,29.145,0 days 01:36:04.766000,0 days 01:36:35.091000,0 days 01:37:04.236000,315.0,327.0,308.0,336.0,False,HARD,13.0,False,Alfa Romeo,0 days 01:35:36.385000,2023-09-03 13:36:37.430,1,14.0,False,,False,True
0 days 01:38:31.941000,BOT,77,87.693,11.0,1.0,,,28.155,30.255,29.283,0 days 01:37:32.391000,0 days 01:38:02.646000,0 days 01:38:31.929000,313.0,329.0,308.0,334.0,False,HARD,14.0,False,Alfa Romeo,0 days 01:37:04.248000,2023-09-03 13:38:05.293,1,14.0,False,,False,True
0 days 01:40:00.657000,BOT,77,88.716,12.0,1.0,,,28.237,31.261,29.218,0 days 01:39:00.166000,0 days 01:39:31.427000,0 days 01:40:00.645000,315.0,329.0,308.0,332.0,False,HARD,15.0,False,Alfa Romeo,0 days 01:38:31.941000,2023-09-03 13:39:32.986,1,14.0,False,,False,True
0 days 01:41:28.664000,BOT,77,88.007,13.0,1.0,,,28.151,30.69,29.166,0 days 01:40:28.796000,0 days 01:40:59.486000,0 days 01:41:28.652000,,325.0,308.0,333.0,False,HARD,16.0,False,Alfa Romeo,0 days 01:40:00.657000,2023-09-03 13:41:01.702,1,13.0,False,,False,True
0 days 01:42:56.655000,BOT,77,87.991,14.0,1.0,,,28.208,30.592,29.191,0 days 01:41:56.860000,0 days 01:42:27.452000,0 days 01:42:56.643000,314.0,330.0,307.0,,False,HARD,17.0,False,Alfa Romeo,0 days 01:41:28.664000,2023-09-03 13:42:29.709,1,11.0,False,,False,True
0 days 01:44:24.082000,BOT,77,87.427,15.0,1.0,,,28.316,30.294,28.817,0 days 01:43:24.959000,0 days 01:43:55.253000,0 days 01:44:24.070000,310.0,311.0,305.0,326.0,False,HARD,18.0,False,Alfa Romeo,0 days 01:42:56.655000,2023-09-03 13:43:57.700,1,11.0,False,,False,True
0 days 01:45:51.906000,BOT,77,87.824,16.0,1.0,,,28.558,30.38,28.886,0 days 01:44:52.628000,0 days 01:45:23.008000,0 days 01:45:51.894000,309.0,309.0,307.0,313.0,False,HARD,19.0,False,Alfa Romeo,0 days 01:44:24.082000,2023-09-03 13:45:25.127,1,10.0,False,,False,True
0 days 01:47:19.376000,BOT,77,87.47,17.0,1.0,,,28.419,30.267,28.784,0 days 01:46:20.313000,0 days 01:46:50.580000,0 days 01:47:19.364000,312.0,310.0,307.0,315.0,False,HARD,20.0,False,Alfa Romeo,0 days 01:45:51.906000,2023-09-03 13:46:52.951,1,10.0,False,,False,True
0 days 01:48:47.010000,BOT,77,87.634,18.0,1.0,,,28.44,30.291,28.903,0 days 01:47:47.804000,0 days 01:48:18.095000,0 days 01:48:46.998000,309.0,308.0,306.0,313.0,False,HARD,21.0,False,Alfa Romeo,0 days 01:47:19.376000,2023-09-03 13:48:20.421,1,10.0,False,,False,True
0 days 01:50:14.735000,BOT,77,87.725,19.0,1.0,,,28.6,30.253,28.872,0 days 01:49:15.598000,0 days 01:49:45.851000,0 days 01:50:14.723000,308.0,310.0,306.0,312.0,False,HARD,22.0,False,Alfa Romeo,0 days 01:48:47.010000,2023-09-03 13:49:48.055,1,10.0,False,,False,True
0 days 01:51:43.173000,BOT,77,88.438,20.0,1.0,,,28.426,30.55,29.462,0 days 01:50:43.149000,0 days 01:51:13.699000,0 days 01:51:43.161000,,310.0,308.0,,False,HARD,23.0,False,Alfa Romeo,0 days 01:50:14.735000,2023-09-03 13:51:15.780,1,9.0,False,,False,True
0 days 01:53:12.217000,BOT,77,89.044,21.0,1.0,,,28.534,30.814,29.696,0 days 01:52:11.695000,0 days 01:52:42.509000,0 days 01:53:12.205000,314.0,314.0,308.0,317.0,False,HARD,24.0,False,Alfa Romeo,0 days 01:51:43.173000,2023-09-03 13:52:44.218,1,10.0,False,,False,True
0 days 01:54:40.333000,BOT,77,88.116,22.0,1.0,,,28.579,30.455,29.082,0 days 01:53:40.784000,0 days 01:54:11.239000,0 days 01:54:40.321000,312.0,313.0,308.0,319.0,False,HARD,25.0,False,Alfa Romeo,0 days 01:53:12.217000,2023-09-03 13:54:13.262,1,9.0,False,,False,True
0 days 01:56:08.456000,BOT,77,88.123,23.0,1.0,,,28.491,30.642,28.99,0 days 01:55:08.812000,0 days 01:55:39.454000,0 days 01:56:08.444000,310.0,309.0,307.0,314.0,False,HARD,26.0,False,Alfa Romeo,0 days 01:54:40.333000,2023-09-03 13:55:41.378,1,8.0,False,,False,True
0 days 01:57:36.478000,BOT,77,88.022,24.0,1.0,,,28.438,30.518,29.066,0 days 01:56:36.882000,0 days 01:57:07.400000,0 days 01:57:36.466000,308.0,310.0,307.0,315.0,False,HARD,27.0,False,Alfa Romeo,0 days 01:56:08.456000,2023-09-03 13:57:09.501,1,7.0,False,,False,True
0 days 01:59:09.292000,BOT,77,92.814,25.0,1.0,,0 days 01:59:05.467000,28.458,30.67,33.686,0 days 01:58:04.924000,0 days 01:58:35.594000,0 days 01:59:09.280000,,311.0,,,False,HARD,28.0,False,Alfa Romeo,0 days 01:57:36.478000,2023-09-03 13:58:37.523,1,9.0,False,,False,False
0 days 02:00:55.867000,BOT,77,106.575,26.0,2.0,0 days 01:59:30.123000,,48.222,29.699,28.654,0 days 01:59:57.502000,0 days 02:00:27.201000,0 days 02:00:55.855000,308.0,309.0,306.0,285.0,False,MEDIUM,4.0,False,Alfa Romeo,0 days 01:59:09.292000,2023-09-03 14:00:10.337,1,16.0,False,,False,False
0 days 02:02:21.855000,BOT,77,85.988,27.0,2.0,,,28.023,29.536,28.429,0 days 02:01:23.878000,0 days 02:01:53.414000,0 days 02:02:21.843000,309.0,311.0,308.0,313.0,True,MEDIUM,5.0,False,Alfa Romeo,0 days 02:00:55.867000,2023-09-03 14:01:56.912,1,16.0,False,,False,True
0 days 02:03:48.341000,BOT,77,86.486,28.0,2.0,,,28.215,29.742,28.529,0 days 02:02:50.058000,0 days 02:03:19.800000,0 days 02:03:48.329000,,309.0,308.0,,False,MEDIUM,6.0,False,Alfa Romeo,0 days 02:02:21.855000,2023-09-03 14:03:22.900,1,16.0,False,,False,True
